"order_id","order_date","ship_date","ship_mode","customer_id","customer_name","segment","country","city","state","postal_code","region","product_id","category","sub_category","product_name","sales","quantity","discount","profit","profit_margin"
"CA-2016-168032","2016-01-30","2016-02-03","Standard Class","DF-13135","David Flashing","Consumer","United States","Rockford","Illinois","61107","Central","OFF-BI-10000546","Office Supplies","Binders","Avery Durable Binders","1.728",3,"0.80","-2.6784","-1.5500"
"CA-2016-168032","2016-01-30","2016-02-03","Standard Class","DF-13135","David Flashing","Consumer","United States","Rockford","Illinois","61107","Central","FUR-TA-10004256","Furniture","Tables","Bretford Just In Time Height-Adjustable Multi-Task Work Tables","626.100",3,"0.50","-538.4460","-0.8600"
"CA-2016-159023","2016-11-03","2016-11-05","First Class","NW-18400","Natalie Webber","Consumer","United States","Portland","Oregon","97206","West","OFF-BI-10002813","Office Supplies","Binders","Avery Reinforcements for Hole-Punch Pages","4.158",7,"0.70","-3.4650","-0.8333"
"CA-2016-159023","2016-11-03","2016-11-05","First Class","NW-18400","Natalie Webber","Consumer","United States","Portland","Oregon","97206","West","TEC-MA-10003337","Technology","Machines","Okidata B401 Printer","179.991",3,"0.70","-251.9874","-1.4000"
"CA-2017-150910","2017-12-22","2017-12-28","Standard Class","JL-15130","Jack Lebron","Consumer","United States","Jackson","Tennessee","38301","South","FUR-TA-10002903","Furniture","Tables","Bevis Round Bullnose 29 High Table Top","934.956",6,"0.40","-249.3216","-0.2667"
"CA-2017-105620","2017-12-25","2017-12-28","First Class","JH-15430","Jennifer Halladay","Consumer","United States","Hialeah","Florida","33012","South","TEC-MA-10004626","Technology","Machines","Lexmark 20R1285 X6650 Wireless All-in-One Printer","120.000",2,"0.50","-7.2000","-0.0600"
"CA-2017-150266","2017-11-25","2017-11-30","Standard Class","RO-19780","Rose O'Brian","Consumer","United States","Houston","Texas","77070","Central","OFF-AP-10002867","Office Supplies","Appliances","Fellowes Command Center 5-outlet power strip","67.840",5,"0.80","-179.7760","-2.6500"
"CA-2017-106691","2017-11-06","2017-11-12","Standard Class","CC-12370","Christopher Conant","Consumer","United States","Houston","Texas","77070","Central","OFF-BI-10000145","Office Supplies","Binders","Zipper Ring Binder Pockets","1.248",2,"0.80","-1.9344","-1.5500"
"CA-2017-157469","2017-12-02","2017-12-07","Standard Class","ES-14080","Erin Smith","Corporate","United States","Lakewood","Ohio","44107","East","TEC-PH-10004531","Technology","Phones","AT&T CL2909","151.188",2,"0.40","-25.1980","-0.1667"
"CA-2017-156622","2017-11-23","2017-11-26","First Class","JP-15460","Jennifer Patt","Corporate","United States","Dallas","Texas","75220","Central","OFF-BI-10003707","Office Supplies","Binders","Aluminum Screw Posts","6.104",2,"0.80","-9.1560","-1.5000"
"CA-2015-150413","2015-10-19","2015-10-24","Second Class","CS-11860","Cari Schnelling","Consumer","United States","Dallas","Texas","75220","Central","OFF-BI-10000404","Office Supplies","Binders","Avery Printable Repositionable Plastic Tabs","1.720",1,"0.80","-2.8380","-1.6500"
"CA-2014-108182","2014-02-06","2014-02-10","Second Class","DL-13315","Delfina Latchford","Consumer","United States","Romeoville","Illinois","60441","Central","OFF-BI-10001196","Office Supplies","Binders","Avery Flip-Chart Easel Binder  Black","8.952",2,"0.80","-14.7708","-1.6500"
"CA-2016-110898","2016-03-06","2016-03-12","Standard Class","LC-16870","Lena Cacioppo","Consumer","United States","Chicago","Illinois","60623","Central","OFF-AP-10001626","Office Supplies","Appliances","Commercial WindTunnel Clean Air Upright Vacuum  Replacement Belts  Filtration Bags","2.334",3,"0.80","-6.3018","-2.7000"
"CA-2016-110898","2016-03-06","2016-03-12","Standard Class","LC-16870","Lena Cacioppo","Consumer","United States","Chicago","Illinois","60623","Central","OFF-BI-10004656","Office Supplies","Binders","Peel & Stick Add-On Corner Pockets","1.728",4,"0.80","-2.7648","-1.6000"
"CA-2016-110898","2016-03-06","2016-03-12","Standard Class","LC-16870","Lena Cacioppo","Consumer","United States","Chicago","Illinois","60623","Central","FUR-FU-10003773","Furniture","Furnishings","Eldon Cleatmat Plus Chair Mats for High Pile Carpets","159.040",5,"0.60","-194.8240","-1.2250"
"CA-2016-110898","2016-03-06","2016-03-12","Standard Class","LC-16870","Lena Cacioppo","Consumer","United States","Chicago","Illinois","60623","Central","FUR-TA-10000849","Furniture","Tables","Bevis Rectangular Conference Tables","145.980",2,"0.50","-99.2664","-0.6800"
"CA-2015-123092","2015-12-03","2015-12-07","Standard Class","JG-15115","Jack Garza","Consumer","United States","Jacksonville","North Carolina","28540","South","OFF-BI-10001718","Office Supplies","Binders","GBC DocuBind P50 Personal Binding Machine","95.970",5,"0.70","-73.5770","-0.7667"
"CA-2017-159100","2017-10-16","2017-10-21","Standard Class","VP-21760","Victoria Pisteka","Corporate","United States","Columbia","Tennessee","38401","South","FUR-TA-10001950","Furniture","Tables","Balt Solid Wood Round Tables","1875.258",7,"0.40","-968.8833","-0.5167"
"CA-2014-133389","2014-06-22","2014-06-22","Same Day","TB-21280","Toby Braunhardt","Consumer","United States","Phoenix","Arizona","85023","West","OFF-BI-10001553","Office Supplies","Binders","SpineVue Locking Slant-D Ring Binders by Cardinal","8.226",3,"0.70","-6.0324","-0.7333"
"CA-2015-129525","2015-11-15","2015-11-20","Standard Class","VP-21760","Victoria Pisteka","Corporate","United States","Toledo","Ohio","43615","East","OFF-BI-10002133","Office Supplies","Binders","Wilson Jones Elliptical Ring 3 1/2 Capacity Binders  800 sheets","166.920",13,"0.70","-116.8440","-0.7000"
"CA-2015-148873","2015-10-01","2015-10-05","Standard Class","EM-13960","Eric Murdock","Consumer","United States","Quincy","Illinois","62301","Central","OFF-BI-10003196","Office Supplies","Binders","Accohide Poly Flexible Ring Binders","2.992",4,"0.80","-4.4880","-1.5000"
"CA-2014-138177","2014-09-19","2014-09-24","Standard Class","ND-18460","Neil Ducich","Corporate","United States","Chandler","Arizona","85224","West","FUR-TA-10004607","Furniture","Tables","Hon 2111 Invitation Series Straight Table","73.915",1,"0.50","-45.8273","-0.6200"
"US-2014-151015","2014-10-14","2014-10-20","Standard Class","BD-11500","Bradley Drucker","Consumer","United States","Chicago","Illinois","60653","Central","OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks  9 1/2 x 11  Light Blue","2.946",3,"0.80","-4.8609","-1.6500"
"US-2015-136259","2015-11-05","2015-11-08","First Class","CB-12415","Christy Brittain","Consumer","United States","Lakewood","Ohio","44107","East","OFF-BI-10000773","Office Supplies","Binders","Insertable Tab Post Binder Dividers","7.218",3,"0.70","-5.5338","-0.7667"
"CA-2016-143406","2016-09-26","2016-09-30","Standard Class","LR-17035","Lisa Ryan","Corporate","United States","Houston","Texas","77041","Central","OFF-AP-10001564","Office Supplies","Appliances","Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup","93.032",2,"0.80","-251.1864","-2.7000"
"CA-2015-162950","2015-06-28","2015-07-03","Second Class","DW-13585","Dorothy Wardle","Corporate","United States","Troy","Ohio","45373","East","FUR-BO-10001918","Furniture","Bookcases","Sauder Forest Hills Library with Doors  Woodland Oak Finish","482.940",6,"0.50","-376.6932","-0.7800"
"CA-2015-163181","2015-11-07","2015-11-12","Standard Class","AB-10105","Adrian Barton","Consumer","United States","Houston","Texas","77041","Central","FUR-FU-10000193","Furniture","Furnishings","Tenex Chairmats For Use with Hard Floors","64.960",5,"0.60","-84.4480","-1.3000"
"CA-2015-163181","2015-11-07","2015-11-12","Standard Class","AB-10105","Adrian Barton","Consumer","United States","Houston","Texas","77041","Central","OFF-BI-10000474","Office Supplies","Binders","Avery Recycled Flexi-View Covers for Binding Systems","32.060",10,"0.80","-51.2960","-1.6000"
"CA-2017-153045","2017-01-19","2017-01-24","Second Class","NS-18505","Neola Schneider","Consumer","United States","Philadelphia","Pennsylvania","19140","East","TEC-PH-10001817","Technology","Phones","Wilson Electronics DB Pro Signal Booster","429.600",2,"0.40","-93.0800","-0.2167"
"US-2016-158288","2016-11-26","2016-11-28","Second Class","EH-13945","Eric Hoffmann","Consumer","United States","Philadelphia","Pennsylvania","19120","East","OFF-BI-10003364","Office Supplies","Binders","Binding Machine Supplies","78.759",9,"0.70","-57.7566","-0.7333"
"CA-2016-128916","2016-08-18","2016-08-20","Second Class","MA-17560","Matt Abelman","Home Office","United States","Houston","Texas","77070","Central","FUR-FU-10001940","Furniture","Furnishings","Staple-based wall hangings","9.552",3,"0.60","-3.8208","-0.4000"
"CA-2016-128916","2016-08-18","2016-08-20","Second Class","MA-17560","Matt Abelman","Home Office","United States","Houston","Texas","77070","Central","FUR-FU-10000320","Furniture","Furnishings","OIC Stacking Trays","5.344",4,"0.60","-2.1376","-0.4000"
"US-2017-147655","2017-09-04","2017-09-05","First Class","AS-10045","Aaron Smayling","Corporate","United States","Redmond","Oregon","97756","West","OFF-BI-10002931","Office Supplies","Binders","Avery Trapezoid Extra Heavy Duty 4 Binders","88.074",7,"0.70","-58.7160","-0.6667"
"CA-2016-130911","2016-03-24","2016-03-26","Second Class","DC-12850","Dan Campbell","Consumer","United States","Cleveland","Ohio","44105","East","FUR-BO-10004357","Furniture","Bookcases","O'Sullivan Living Dimensions 3-Shelf Bookcases","301.470",3,"0.50","-241.1760","-0.8000"
"CA-2014-123400","2014-02-02","2014-02-09","Standard Class","EB-13930","Eric Barreto","Consumer","United States","Saint Petersburg","Florida","33710","South","OFF-BI-10000666","Office Supplies","Binders","Surelock Post Binders","18.336",2,"0.70","-12.2240","-0.6667"
"CA-2015-126970","2015-09-20","2015-09-24","Standard Class","TP-21130","Theone Pippenger","Consumer","United States","Naperville","Illinois","60540","Central","OFF-BI-10000138","Office Supplies","Binders","Acco Translucent Poly Ring Binders","2.808",3,"0.80","-4.4928","-1.6000"
"CA-2016-118934","2016-08-09","2016-08-14","Standard Class","GH-14410","Gary Hansen","Home Office","United States","Hendersonville","Tennessee","37075","South","OFF-BI-10003314","Office Supplies","Binders","Tuff Stuff Recycled Round Ring Binders","4.338",3,"0.70","-3.0366","-0.7000"
"CA-2016-118934","2016-08-09","2016-08-14","Standard Class","GH-14410","Gary Hansen","Home Office","United States","Hendersonville","Tennessee","37075","South","OFF-BI-10004465","Office Supplies","Binders","Avery Durable Slant Ring Binders","11.880",5,"0.70","-7.9200","-0.6667"
"CA-2015-164007","2015-06-08","2015-06-12","Standard Class","MG-17695","Maureen Gnade","Consumer","United States","Chicago","Illinois","60610","Central","OFF-AP-10003849","Office Supplies","Appliances","Hoover Shoulder Vac Commercial Portable Vacuum","143.128",2,"0.80","-393.6020","-2.7500"
"CA-2016-118178","2016-03-19","2016-03-24","Standard Class","CC-12610","Corey Catlett","Corporate","United States","Nashville","Tennessee","37211","South","OFF-BI-10001153","Office Supplies","Binders","Ibico Recycled Grain-Textured Covers","31.086",3,"0.70","-20.7240","-0.6667"
"US-2015-130512","2015-08-21","2015-08-25","Standard Class","SM-20320","Sean Miller","Home Office","United States","Allentown","Pennsylvania","18103","East","OFF-BI-10004519","Office Supplies","Binders","GBC DocuBind P100 Manual Binding Machine","99.588",2,"0.70","-82.9900","-0.8333"
"CA-2015-141810","2015-11-02","2015-11-07","Standard Class","BB-10990","Barry Blumstein","Corporate","United States","San Antonio","Texas","78207","Central","OFF-BI-10001524","Office Supplies","Binders","GBC Premium Transparent Covers with Diagonal Lined Pattern","29.372",7,"0.80","-46.9952","-1.6000"
"CA-2017-103765","2017-11-24","2017-11-30","Standard Class","JG-15310","Jason Gross","Corporate","United States","Odessa","Texas","79762","Central","OFF-AP-10002311","Office Supplies","Appliances","Holmes Replacement Filter for HEPA Air Cleaner  Very Large Room  HEPA Filter","13.762",1,"0.80","-24.7716","-1.8000"
"US-2015-164238","2015-08-16","2015-08-20","Standard Class","JW-15955","Joni Wasserman","Consumer","United States","Philadelphia","Pennsylvania","19120","East","FUR-BO-10000780","Furniture","Bookcases","O'Sullivan Plantations 2-Door Library in Landvery Oak","301.470",3,"0.50","-204.9996","-0.6800"
"CA-2017-121160","2017-11-04","2017-11-04","Same Day","FM-14290","Frank Merwin","Home Office","United States","Bryan","Texas","77803","Central","OFF-BI-10001308","Office Supplies","Binders","GBC Standard Plastic Binding Systems' Combs","7.536",6,"0.80","-13.1880","-1.7500"
"CA-2017-121160","2017-11-04","2017-11-04","Same Day","FM-14290","Frank Merwin","Home Office","United States","Bryan","Texas","77803","Central","OFF-BI-10003094","Office Supplies","Binders","Self-Adhesive Ring Binder Labels","1.408",2,"0.80","-2.3232","-1.6500"
"CA-2017-121160","2017-11-04","2017-11-04","Same Day","FM-14290","Frank Merwin","Home Office","United States","Bryan","Texas","77803","Central","OFF-BI-10004040","Office Supplies","Binders","Wilson Jones Impact Binders","4.144",4,"0.80","-6.4232","-1.5500"
"CA-2014-148383","2014-12-27","2014-12-31","Standard Class","RP-19390","Resi Pölking","Consumer","United States","Phoenix","Arizona","85023","West","OFF-BI-10003650","Office Supplies","Binders","GBC DocuBind 300 Electric Binding Machine","946.764",6,"0.70","-694.2936","-0.7333"
"CA-2017-110310","2017-10-27","2017-11-02","Standard Class","NB-18655","Nona Balk","Corporate","United States","Tallahassee","Florida","32303","South","OFF-BI-10001097","Office Supplies","Binders","Avery Hole Reinforcements","5.607",3,"0.70","-3.9249","-0.7000"
"US-2017-128118","2017-11-24","2017-12-01","Standard Class","MY-17380","Maribeth Yedwab","Corporate","United States","Memphis","Tennessee","38109","South","OFF-BI-10000216","Office Supplies","Binders","Mead 1st Gear 2 Zipper Binder  Asst. Colors","11.673",3,"0.70","-7.7820","-0.6667"
"CA-2017-122539","2017-12-01","2017-12-05","Standard Class","SC-20305","Sean Christensen","Consumer","United States","Philadelphia","Pennsylvania","19140","East","OFF-BI-10001759","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks  14 7/8 x 11  Dark Blue","8.001",7,"0.70","-5.6007","-0.7000"
"CA-2017-154011","2017-06-19","2017-06-26","Standard Class","DB-13270","Deborah Brumfield","Home Office","United States","Dallas","Texas","75081","Central","OFF-BI-10003166","Office Supplies","Binders","GBC Plasticlear Binding Covers","6.888",3,"0.80","-11.0208","-1.6000"
"CA-2017-124114","2017-03-02","2017-03-02","Same Day","RS-19765","Roland Schwarz","Corporate","United States","Waco","Texas","76706","Central","OFF-BI-10004022","Office Supplies","Binders","Acco Suede Grain Vinyl Round Ring Binder","0.556",1,"0.80","-0.9452","-1.7000"
"CA-2017-161340","2017-05-28","2017-06-01","Standard Class","AM-10360","Alice McCarthy","Corporate","United States","Cleveland","Ohio","44105","East","FUR-BO-10004709","Furniture","Bookcases","Bush Westfield Collection Bookcases  Medium Cherry Finish","115.960",4,"0.50","-64.9376","-0.5600"
"US-2015-163433","2015-04-18","2015-04-22","Second Class","MP-17965","Michael Paige","Corporate","United States","Mcallen","Texas","78501","Central","OFF-BI-10003676","Office Supplies","Binders","GBC Standard Recycled Report Covers  Clear Plastic Sheets","4.312",2,"0.80","-6.8992","-1.6000"
"US-2015-163433","2015-04-18","2015-04-22","Second Class","MP-17965","Michael Paige","Corporate","United States","Mcallen","Texas","78501","Central","OFF-BI-10000320","Office Supplies","Binders","GBC Plastic Binding Combs","1.476",1,"0.80","-2.2878","-1.5500"
"CA-2016-161907","2016-04-05","2016-04-09","Standard Class","JH-16180","Justin Hirsh","Consumer","United States","Philadelphia","Pennsylvania","19140","East","TEC-PH-10000141","Technology","Phones","Clearsounds A400","118.782",3,"0.40","-27.7158","-0.2333"
"US-2016-111563","2016-11-04","2016-11-08","Standard Class","SM-20005","Sally Matthias","Consumer","United States","Houston","Texas","77041","Central","FUR-FU-10002445","Furniture","Furnishings","DAX Two-Tone Rosewood/Black Document Frame  Desktop  5 x 7","11.376",3,"0.60","-5.6880","-0.5000"
"US-2016-111563","2016-11-04","2016-11-08","Standard Class","SM-20005","Sally Matthias","Consumer","United States","Houston","Texas","77041","Central","FUR-FU-10000723","Furniture","Furnishings","Deflect-o EconoMat Studded  No Bevel Mat for Low Pile Carpeting","66.112",4,"0.60","-84.2928","-1.2750"
